year,quarter,region,age_group,labor_force_sta,value,unit,source
2558,ไตรมาสที่ 4,ภาคตะวันออกเฉียงเหนือ,50-59 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,3.26,พันคน,สำนักงานสถิติแห่งชาติ
2559,ไตรมาสที่ 1,ภาคตะวันออกเฉียงเหนือ,50-59 ปี,รวม,0.09,พันคน,สำนักงานสถิติแห่งชาติ
2559,ไตรมาสที่ 1,ภาคตะวันออกเฉียงเหนือ,50-59 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,0.09,พันคน,สำนักงานสถิติแห่งชาติ
2559,ไตรมาสที่ 2,ภาคตะวันออกเฉียงเหนือ,50-59 ปี,รวม,1.05,พันคน,สำนักงานสถิติแห่งชาติ
2559,ไตรมาสที่ 2,ภาคตะวันออกเฉียงเหนือ,50-59 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,1.05,พันคน,สำนักงานสถิติแห่งชาติ
2559,ไตรมาสที่ 3,ภาคตะวันออกเฉียงเหนือ,50-59 ปี,รวม,1.95,พันคน,สำนักงานสถิติแห่งชาติ
2559,ไตรมาสที่ 3,ภาคตะวันออกเฉียงเหนือ,50-59 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,1.95,พันคน,สำนักงานสถิติแห่งชาติ
2559,ไตรมาสที่ 4,ภาคตะวันออกเฉียงเหนือ,50-59 ปี,รวม,1.84,พันคน,สำนักงานสถิติแห่งชาติ
2559,ไตรมาสที่ 4,ภาคตะวันออกเฉียงเหนือ,50-59 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,1.84,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไตรมาสที่ 1,ภาคตะวันออกเฉียงเหนือ,50-59 ปี,รวม,13.3,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไตรมาสที่ 1,ภาคตะวันออกเฉียงเหนือ,50-59 ปี,หางานทำ,0.29,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไตรมาสที่ 1,ภาคตะวันออกเฉียงเหนือ,50-59 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,13.01,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไตรมาสที่ 2,ภาคตะวันออกเฉียงเหนือ,50-59 ปี,รวม,2.08,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไตรมาสที่ 2,ภาคตะวันออกเฉียงเหนือ,50-59 ปี,หางานทำ,0.28,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไตรมาสที่ 2,ภาคตะวันออกเฉียงเหนือ,50-59 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,1.8,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไตรมาสที่ 3,ภาคตะวันออกเฉียงเหนือ,50-59 ปี,รวม,2.04,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไตรมาสที่ 3,ภาคตะวันออกเฉียงเหนือ,50-59 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,2.04,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไตรมาสที่ 4,ภาคตะวันออกเฉียงเหนือ,50-59 ปี,รวม,1.99,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไตรมาสที่ 4,ภาคตะวันออกเฉียงเหนือ,50-59 ปี,หางานทำ,0.09,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไตรมาสที่ 4,ภาคตะวันออกเฉียงเหนือ,50-59 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,1.9,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 1,ภาคตะวันออกเฉียงเหนือ,50-59 ปี,รวม,1.66,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 1,ภาคตะวันออกเฉียงเหนือ,50-59 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,1.66,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 2,ภาคตะวันออกเฉียงเหนือ,50-59 ปี,รวม,2.44,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 2,ภาคตะวันออกเฉียงเหนือ,50-59 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,2.44,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 3,ภาคตะวันออกเฉียงเหนือ,50-59 ปี,รวม,3.72,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 3,ภาคตะวันออกเฉียงเหนือ,50-59 ปี,หางานทำ,0.1,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 3,ภาคตะวันออกเฉียงเหนือ,50-59 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,3.62,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 4,ภาคตะวันออกเฉียงเหนือ,50-59 ปี,รวม,1.32,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 4,ภาคตะวันออกเฉียงเหนือ,50-59 ปี,หางานทำ,0.11,พันคน,สำนักงานสถิติแห่งชาติ
